lat	lon	title	description	icon	iconSize	iconOffset
28.0564161	-82.4168136		wheelchair node	/images/barrier-free.png	28,34	-8,-8
28.0562113	-82.4170173		wheelchair node	/images/barrier-free.png	28,34	-8,-8
28.0563604	-82.4166872		wheelchair node	/images/barrier-free.png	28,34	-8,-8
28.0563199	-82.4166102		wheelchair node	/images/barrier-free.png	28,34	-8,-8
43.8909913	-0.499934		wheelchair node	/images/barrier-free.png	28,34	-8,-8
43.8910942	-0.4991412		wheelchair node	/images/barrier-free.png	28,34	-8,-8
43.8930048	-0.503028	Dulamon	wheelchair node	/images/barrier-free.png	28,34	-8,-8
43.8913469	-0.4986111	Parking couvert du Midou	wheelchair node	/images/barrier-free.png	28,34	-8,-8
43.8894527	-0.466823		wheelchair node	/images/barrier-free.png	28,34	-8,-8
43.3265244	-3.0103556	Areeta	wheelchair node	/images/barrier-free.png	28,34	-8,-8
43.2813526	-2.9625206	Levante	wheelchair node	/images/barrier-free.png	28,34	-8,-8
43.2743782	-2.958029	Ibarrekolanda	wheelchair node	/images/barrier-free.png	28,34	-8,-8
43.2718265	-2.9493615	IruÃ±a	wheelchair node	/images/barrier-free.png	28,34	-8,-8
43.2625567	-2.9480953	BriÃ±as	wheelchair node	/images/barrier-free.png	28,34	-8,-8
43.2612643	-2.9423603	Areilza	wheelchair node	/images/barrier-free.png	28,34	-8,-8
43.2626977	-2.9339263	Ercilla/Guggenheim	wheelchair node	/images/barrier-free.png	28,34	-8,-8
43.2613424	-2.9278598	Gran VÃ­a	wheelchair node	/images/barrier-free.png	28,34	-8,-8
43.2538012	-2.9133718	Karmelo	wheelchair node	/images/barrier-free.png	28,34	-8,-8
39.4657463	-0.3821885	Plaza de EspaÃ±a	wheelchair node	/images/barrier-free.png	28,34	-8,-8
59.9272016	10.7629420		wheelchair node	/images/barrier-free.png	28,34	-8,-8
59.9105704	10.7241573		wheelchair node	/images/barrier-free.png	28,34	-8,-8
59.7217903	9.5923120		wheelchair node	/images/barrier-free.png	28,34	-8,-8
58.0670099	6.7943358		wheelchair node	/images/barrier-free.png	28,34	-8,-8
62.4339076	25.8976370	KylpylÃ¤hotelli Peurunka	wheelchair node	/images/barrier-free.png	28,34	-8,-8
62.6013233	29.7827206	Neste Joensuu Sortavalankatu	wheelchair node	/images/barrier-free.png	28,34	-8,-8
62.5901961	29.7814876	KuntoHovi	wheelchair node	/images/barrier-free.png	28,34	-8,-8
62.5889745	29.7895683	Niinivaaran Apteekki	wheelchair node	/images/barrier-free.png	28,34	-8,-8
60.2195720	24.9563225		wheelchair node	/images/barrier-free.png	28,34	-8,-8
60.2084428	24.9466139		wheelchair node	/images/barrier-free.png	28,34	-8,-8
60.1873121	24.8287721		wheelchair node	/images/barrier-free.png	28,34	-8,-8
60.2037472	24.9476809		wheelchair node	/images/barrier-free.png	28,34	-8,-8
60.2073366	25.1435444		wheelchair node	/images/barrier-free.png	28,34	-8,-8
60.2067776	25.1459365		wheelchair node	/images/barrier-free.png	28,34	-8,-8
60.2067684	25.1458976		wheelchair node	/images/barrier-free.png	28,34	-8,-8
60.2072272	25.1436678		wheelchair node	/images/barrier-free.png	28,34	-8,-8
60.2072308	25.1437283		wheelchair node	/images/barrier-free.png	28,34	-8,-8
56.1667422	10.151081	Scandic Hotel	wheelchair node	/images/barrier-free.png	28,34	-8,-8
56.1629869	10.1855671		wheelchair node	/images/barrier-free.png	28,34	-8,-8
55.1186826	9.3734834		wheelchair node	/images/barrier-free.png	28,34	-8,-8
55.0227251	9.3629410		wheelchair node	/images/barrier-free.png	28,34	-8,-8
54.9162753	9.3835831		wheelchair node	/images/barrier-free.png	28,34	-8,-8
54.6927804	8.3351051		wheelchair node	/images/barrier-free.png	28,34	-8,-8
54.6528693	8.3460365	Nebel Westerheide	wheelchair node	/images/barrier-free.png	28,34	-8,-8
54.6531374	8.3458047	Nebel Westerheide	wheelchair node	/images/barrier-free.png	28,34	-8,-8
54.6496962	8.3457962	Nebel Strandweg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
54.6495422	8.3459421	Nebel Strandweg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
54.6504411	8.3517013	Nebel Mitte	wheelchair node	/images/barrier-free.png	28,34	-8,-8
54.6502573	8.3515726	Nebel Mitte	wheelchair node	/images/barrier-free.png	28,34	-8,-8
54.6417002	8.3556924	SÃ¼ddorf	wheelchair node	/images/barrier-free.png	28,34	-8,-8
54.6420280	8.3554607	SÃ¼ddorf	wheelchair node	/images/barrier-free.png	28,34	-8,-8
54.6315913	8.3598724	Leuchtturm	wheelchair node	/images/barrier-free.png	28,34	-8,-8
54.6316310	8.3603015	Leuchtturm	wheelchair node	/images/barrier-free.png	28,34	-8,-8
54.6303443	8.3668075	Zeltplatz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
54.6304585	8.3670993	Zeltplatz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
54.6296934	8.3728157	WittdÃ¼n, Blaue Maus	wheelchair node	/images/barrier-free.png	28,34	-8,-8
54.6296636	8.3737598	WittdÃ¼n, Blaue Maus	wheelchair node	/images/barrier-free.png	28,34	-8,-8
54.6277905	8.3794504	WittdÃ¼n Badeland	wheelchair node	/images/barrier-free.png	28,34	-8,-8
54.6278700	8.3796649	WittdÃ¼n Badeland	wheelchair node	/images/barrier-free.png	28,34	-8,-8
54.6274725	8.3844114	WittdÃ¼n, KÃ¶hns Ãœbergang	wheelchair node	/images/barrier-free.png	28,34	-8,-8
54.6273532	8.3844371	WittdÃ¼n, KÃ¶hns Ãœbergang	wheelchair node	/images/barrier-free.png	28,34	-8,-8
54.6268117	8.3921619	WittdÃ¼n, Post	wheelchair node	/images/barrier-free.png	28,34	-8,-8
54.6268912	8.3925138	WittdÃ¼n, Post	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5467458	8.0858155	Reinhard-Nieter-Krankenhaus	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5455320	8.0857554	Reinhard-Nieter-Krankenhaus	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5395545	8.0806399	MaadestraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5395851	8.0804425	MaadestraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5405134	8.0858155	WeidenstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5403349	8.0856696	WeidenstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5364328	8.0779362	Schaardreieck	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5363767	8.0782023	Schaardreieck	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5317753	8.0848199	Gartenweg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5316784	8.0846568	Gartenweg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5334741	8.0808631	Gartenweg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5333568	8.0807086	Gartenweg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5281990	8.0854550	Europaviertel	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5614131	8.1039676	Betriebshof MaadebrÃ¼cke	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5607045	8.1036243	Betriebshof MaadebrÃ¼cke	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5535870	8.0958823	BeethovenstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5539235	8.0960025	BeethovenstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5565188	8.0931958	Werdumer Platz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5558355	8.0935821	Werdumer Platz	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5549688	8.0897025	BenlepstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5551574	8.0895051	BenlepstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5529292	8.1062335	Johann-Sebastian-Bach-StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5524244	8.0873164	Harlinger Weg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5524448	8.0875739	Harlinger Weg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5527864	8.1060189	Johann-Sebastian-Bach-StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5525927	8.1063451	Johann-Sebastian-Bach-StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5511394	8.1000108	Richard-StrauÃŸ-Weg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5509252	8.1001395	Richard-StrauÃŸ-Weg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5399014	8.0862961	WeidenstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5402227	8.0862275	WeidenstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5348432	8.0899105	Am Wiesenhof	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5357257	8.0895671	Am Wiesenhof	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5277551	8.0929480	Friedrich-Paffrath-StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5286224	8.0918322	Friedrich-Paffrath-StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5290969	8.0869570	Europaviertel	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5280612	8.0861073	Europaviertel	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5295153	8.0866309	Europaviertel	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5290408	8.0932055	Friedrich-Paffrath-StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5321466	8.1366210	Doraweg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5315650	8.1320462	Ã–lhafendamm	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5313966	8.1400714	NorderneystraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5298661	8.1305785	HeinrichstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5230150	8.0939265	Banter Weg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5244131	8.0918236	Jadeviertel	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5244029	8.0919953	Jadeviertel	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5229793	8.0967589	Kolberger StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5228364	8.0967589	Kolberger StraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5232242	8.0932570	Banter Weg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5227956	8.0996256	Banter Kirche	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5226527	8.0995913	Banter Kirche	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5223414	8.1065350	MitscherlichstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5222190	8.1066552	MitscherlichstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5224843	8.1022349	OldeoogestraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5226476	8.1022177	OldeoogestraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5220251	8.1101313	Stadthalle	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5221935	8.1097880	Stadthalle	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5187982	8.1148371	Wilhelmshaven Hbf	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5184583	8.1182695	Hauptbahnhof (ZOB)	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5188870	8.1183554	Hauptbahnhof (ZOB)	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5189074	8.1181408	Hauptbahnhof (ZOB)	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5185094	8.1180807	Hauptbahnhof (ZOB)	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.515182	8.1343714	Kaiser-Wilhelm-BrÃ¼cke	wheelchair node	/images/barrier-free.png	28,34	-8,-8
54.7485259	9.3777938		wheelchair node	/images/barrier-free.png	28,34	-8,-8
54.5387086	9.4731284		wheelchair node	/images/barrier-free.png	28,34	-8,-8
54.3298032	10.1320043		wheelchair node	/images/barrier-free.png	28,34	-8,-8
54.3229114	10.1405946		wheelchair node	/images/barrier-free.png	28,34	-8,-8
54.0078453	9.4773897		wheelchair node	/images/barrier-free.png	28,34	-8,-8
54.005985	9.4774782		wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.8298653	9.63228		wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.8279506	9.6335174		wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5961826	9.4786211		wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.9975042	10.7852048		wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.9909465	10.7984699	Aura-Hotel	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6206438	9.9536027		wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.6622694	10.2864147	GroÃŸhansdorf	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5935187	9.9438090	Hagenbecks Tierpark	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5887142	9.9679668	Veilchenweg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5717045	9.9566458		wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5709081	9.9889317		wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5678918	9.9701501		wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5680580	9.9697711		wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5601884	9.9748266		wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5526636	9.9727114		wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5748705	10.0393401	Blinden- und Sehbehindertenverein Hamburg e.V.	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.5698868	10.0591159		wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.4607687	9.9805791	Harburg Rathaus Ri. Neugraben	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.4606289	9.9806017	Harburg Rathaus Ri. Hamburg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.2350548	0.1347966	Main/visitors' entrance	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.3738063	4.8937306	Albert Heijn	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.3747411	4.8972468	Wok to Walk	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.3742413	4.8934989	Van Haren	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.3741416	4.8935761	Dolcis	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.3685548	4.8932189	Allard Pierson Museum	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.3613149	4.9080453	Weesperplein	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.3571992	4.8797345	AH Museumplein	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.3555803	4.9116846	Wibautstraat	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.3464644	4.9175746	Amstelstation	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.3038849	4.8578414	CoBrA Museum	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.2938697	4.8338925	St Urbanuskerk	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.2919481	4.843739	Handweg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.2940027	4.849705	C1000	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.2926982	4.8548521	Spar	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.2887553	4.8394775	Albert Heijn	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.288687	4.8401127	Praxis	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.2886406	4.8702608	Albert Heijn	wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.2889661	4.8693424	Jumbo	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.6865532	3.1699694	Roubaix Charles de gaulle	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8965887	4.3368568	Heysel - Heizel	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8730324	4.3423829	Pannenhuis	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8678977	4.3362214	Belgica	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8489954	4.3209753	Gare de l'Ouest - Weststation	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8455034	4.3239442	Delacroix	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8489693	4.3211903	Gare de l'Ouest - Weststation	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8523088	4.3478318	Sainte-Catherine - Sint-Katelijne	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8460838	4.3591854	Gare Centrale - Centraal Station	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8501034	4.3524487	De BrouckÃ¨re	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8349620	4.3053605	Saint-Guidon - Sint-Guido	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8152495	4.2670942	Ã‰rasme - Erasmus	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8166071	4.2810146	Eddy Merckx	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8218197	4.2943450	La Roue - Het Rad	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8164453	4.2900837	CERIA - COOVI	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8363835	4.3380664	Gare du Midi - Zuidstation	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8383894	4.3619016	Porte de Namur - Naamsepoort	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8438274	4.3770395	Maelbeek - Maalbeek	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8498578	4.4531672	Alma	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8277641	4.4039248	PÃ©tillon	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8415918	4.4640224	Stockel	wheelchair node	/images/barrier-free.png	28,34	-8,-8
50.8215678	4.4056339	Hankar	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.2582320	7.9279820		wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.1484637	8.182488	UniversitÃ¤t/Artillerieweg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.1480883	8.1830067	UniversitÃ¤t/Artillerieweg	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.1468914	8.1799222	UniversitÃ¤t	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.1468496	8.1800885	UniversitÃ¤t	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.1416116	8.2032865	Fachhochschule	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.1416064	8.2018103	Fachhochschule	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.1419977	8.2036985	MarienstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.1420028	8.2035612	MarienstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.1434343	8.2137308		wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.1419056	8.2102993		wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.1377352	8.2135781	Pulverturm B	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.1389503	8.2087887		wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.1378485	8.2133463		wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.1378588	8.2132090	Pulverturm A	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.1464380	8.2203556	KarlstraÃŸe	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.1431999	8.2216774	Hauptbahnhof SÃ¼d	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.1429219	8.2225357	Hauptbahnhof SÃ¼d	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.1448988	8.2245356		wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.1447752	8.2233855		wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.1449863	8.2240721		wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.1450738	8.2235142		wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.1449800	8.2234913		wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.1448719	8.2240406		wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.1447289	8.2240378		wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.1451047	8.2231280		wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.1449386	8.2232443		wheelchair node	/images/barrier-free.png	28,34	-8,-8
52.6750783	7.9579096		wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.3338311	8.4617559		wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.3257783	8.4782831	Kath. Kirche	wheelchair node	/images/barrier-free.png	28,34	-8,-8
53.3255696	8.4857626		wheelchair node	/images/barrier-free.png	28,34	-8,-8
